page cache dropped before each query (6 tries: 1 cold + 5 hot)
starting StarRocks 4.1.4 from image starrocks/allin1-ubuntu:4.1.4
StarRocks up (4.1.4-4a9848e); result cache off; BE: datacache_enable=false disable_storage_page_cache=true 
=== CREATE tpcds tables ===
=== LOAD tpcds.call_center ===
=== LOAD tpcds.catalog_page ===
=== LOAD tpcds.catalog_returns ===
=== LOAD tpcds.catalog_sales ===
=== LOAD tpcds.customer_address ===
=== LOAD tpcds.customer_demographics ===
=== LOAD tpcds.customer ===
=== LOAD tpcds.date_dim ===
=== LOAD tpcds.household_demographics ===
=== LOAD tpcds.income_band ===
=== LOAD tpcds.inventory ===
=== LOAD tpcds.item ===
=== LOAD tpcds.promotion ===
=== LOAD tpcds.reason ===
=== LOAD tpcds.ship_mode ===
=== LOAD tpcds.store_returns ===
=== LOAD tpcds.store_sales ===
=== LOAD tpcds.store ===
=== LOAD tpcds.time_dim ===
=== LOAD tpcds.warehouse ===
=== LOAD tpcds.web_page ===
=== LOAD tpcds.web_returns ===
=== LOAD tpcds.web_sales ===
=== LOAD tpcds.web_site ===
=== ANALYZE tpcds.call_center ===
=== ANALYZE tpcds.catalog_page ===
=== ANALYZE tpcds.catalog_returns ===
=== ANALYZE tpcds.catalog_sales ===
=== ANALYZE tpcds.customer_address ===
=== ANALYZE tpcds.customer_demographics ===
=== ANALYZE tpcds.customer ===
=== ANALYZE tpcds.date_dim ===
=== ANALYZE tpcds.household_demographics ===
=== ANALYZE tpcds.income_band ===
=== ANALYZE tpcds.inventory ===
=== ANALYZE tpcds.item ===
=== ANALYZE tpcds.promotion ===
=== ANALYZE tpcds.reason ===
=== ANALYZE tpcds.ship_mode ===
=== ANALYZE tpcds.store_returns ===
=== ANALYZE tpcds.store_sales ===
=== ANALYZE tpcds.store ===
=== ANALYZE tpcds.time_dim ===
=== ANALYZE tpcds.warehouse ===
=== ANALYZE tpcds.web_page ===
=== ANALYZE tpcds.web_returns ===
=== ANALYZE tpcds.web_sales ===
=== ANALYZE tpcds.web_site ===
statistics on tpcds: 233s
loaded tpcds in 712s
benchmarking StarRocks 4.1.4 (reports 4.1.4-4a9848e)
=== tpch: not fully loaded; skipping its queries, load time and size ===
=== job: not fully loaded; skipping its queries, load time and size ===
q1 [tpch]: SKIPPED (not loaded); recording null
q2 [tpch]: SKIPPED (not loaded); recording null
q3 [tpch]: SKIPPED (not loaded); recording null
q4 [tpch]: SKIPPED (not loaded); recording null
q5 [tpch]: SKIPPED (not loaded); recording null
q6 [tpch]: SKIPPED (not loaded); recording null
q7 [tpch]: SKIPPED (not loaded); recording null
q8 [tpch]: SKIPPED (not loaded); recording null
q9 [tpch]: SKIPPED (not loaded); recording null
q10 [tpch]: SKIPPED (not loaded); recording null
q11 [tpch]: SKIPPED (not loaded); recording null
q12 [tpch]: SKIPPED (not loaded); recording null
q13 [tpch]: SKIPPED (not loaded); recording null
q14 [tpch]: SKIPPED (not loaded); recording null
q15 [tpch]: SKIPPED (not loaded); recording null
q16 [tpch]: SKIPPED (not loaded); recording null
q17 [tpch]: SKIPPED (not loaded); recording null
q18 [tpch]: SKIPPED (not loaded); recording null
q19 [tpch]: SKIPPED (not loaded); recording null
q20 [tpch]: SKIPPED (not loaded); recording null
q21 [tpch]: SKIPPED (not loaded); recording null
q22 [tpch]: SKIPPED (not loaded); recording null
q23 [tpcds]: [1.361, 0.273, 0.249, 0.237, 0.243, 0.251]
q24 [tpcds]: [5.798, 0.264, 0.237, 0.237, 0.227, 0.225]
q25 [tpcds]: [1.602, 0.047, 0.047, 0.049, 0.047, 0.048]
q26 [tpcds]: [56.751, 2.747, 2.788, 2.720, 2.709, 2.647]
q27 [tpcds]: [30.019, 0.499, 0.497, 0.490, 0.493, 0.500]
q28 [tpcds]: [9.387, 0.280, 0.275, 0.270, 0.279, 0.275]
q29 [tpcds]: [27.728, 0.504, 0.495, 0.493, 0.499, 0.483]
q30 [tpcds]: [11.761, 0.279, 0.266, 0.267, 0.267, 0.265]
q31 [tpcds]: [11.780, 1.921, 1.874, 1.866, 1.868, 1.866]
q32 [tpcds]: [15.795, 0.422, 0.412, 0.405, 0.405, 0.409]
q33 [tpcds]: [25.749, 1.632, 1.604, 1.612, 1.606, 1.580]
q34 [tpcds]: [1.623, 0.104, 0.106, 0.105, 0.109, 0.106]
q35 [tpcds]: [45.827, 0.640, 0.620, 0.599, 0.622, 0.612]
q36 [tpcds]: [10.089, 2.117, 2.080, 2.122, 2.076, 2.124]
q37 [tpcds]: [17.390, 2.197, 2.141, 2.120, 2.150, 2.126]
q38 [tpcds]: [2.249, 0.154, 0.149, 0.142, 0.150, 0.145]
q39 [tpcds]: [11.971, 0.301, 0.306, 0.294, 0.304, 0.303]
q40 [tpcds]: [28.561, 0.768, 0.770, 0.767, 0.775, 0.737]
q41 [tpcds]: [17.551, 0.456, 0.446, 0.447, 0.443, 0.450]
q42 [tpcds]: [17.846, 0.293, 0.298, 0.297, 0.302, 0.301]
q43 [tpcds]: [0.878, 0.096, 0.106, 0.105, 0.103, 0.102]
q44 [tpcds]: [0.181, 0.068, 0.069, 0.068, 0.068, 0.070]
q45 [tpcds]: [1.550, 1.360, 1.358, 1.474, 1.371, 1.377]
q46 [tpcds]: [22.236, 7.576, 7.061, 7.168, 7.169, 7.290]
q47 [tpcds]: [22.295, 7.541, 7.205, 7.305, 7.380, 7.181]
q48 [tpcds]: [21.719, 0.462, 0.441, 0.444, 0.435, 0.446]
q49 [tpcds]: [21.658, 0.457, 0.445, 0.451, 0.445, 0.458]
q50 [tpcds]: [33.963, 0.581, 0.580, 0.576, 0.579, 0.578]
q51 [tpcds]: [12.776, 0.278, 0.283, 0.287, 0.284, 0.276]
q52 [tpcds]: [27.492, 0.471, 0.469, 0.473, 0.484, 0.483]
q53 [tpcds]: [14.395, 1.280, 1.274, 1.262, 1.264, 1.259]
q54 [tpcds]: [28.542, 0.747, 0.739, 0.746, 0.734, 0.741]
q55 [tpcds]: [0.665, 0.260, 0.260, 0.262, 0.266, 0.259]
q56 [tpcds]: [18.410, 0.587, 0.584, 0.606, 0.592, 0.587]
q57 [tpcds]: [0.203, 0.082, 0.079, 0.085, 0.081, 0.083]
q58 [tpcds]: [21.577, 0.385, 0.388, 0.379, 0.379, 0.381]
q59 [tpcds]: [22.198, 0.444, 0.437, 0.431, 0.436, 0.442]
q60 [tpcds]: [15.504, 0.516, 0.514, 0.501, 0.503, 0.500]
q61 [tpcds]: [17.999, 0.386, 0.373, 0.375, 0.379, 0.382]
q62 [tpcds]: [0.195, 0.108, 0.099, 0.104, 0.102, 0.103]
q63 [tpcds]: [15.857, 0.806, 0.796, 0.822, 0.827, 0.800]
